TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate
Landolphia myrtifolia,K000233425,Eudicots-Asterids,Gentianales,Apocynaceae,Landolphia,Landolphia myrtifolia (Poir.) Markgr. ,,climber,,,,,,
Carissa spinarum,K000233551,Eudicots-Asterids,Gentianales,Apocynaceae,Carissa,Carissa spinarum L. ,,climber;shrub;tree,,,,,,
Catharanthus trichophyllus,K000233613,Eudicots-Asterids,Gentianales,Apocynaceae,Catharanthus,Catharanthus trichophyllus (Baker) Pichon ,,shrub,,,,,,
Catharanthus trichophyllus,K000233614,Eudicots-Asterids,Gentianales,Apocynaceae,Catharanthus,Catharanthus trichophyllus (Baker) Pichon ,,shrub,,,,,,
Petchia erythrocarpa,K000233688,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,,,,,,
Petchia erythrocarpa,K000233690,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,,,,,,
Rauvolfia obtusiflora,K000233696,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia obtusiflora A. DC. ,,tree,,,,,,
Rauvolfia media,K000233697,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,,,,,,
Tabernaemontana stellata,K000233704,Eudicots-Asterids,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana stellata Pichon ,,shrub;tree,,,,,,
Tabernaemontana coffeoides,K000233712,Eudicots-Asterids,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana coffeoides Bojer ex A. DC. ,,shrub;tree,,,,,,
Tabernaemontana coffeoides,K000233715,Eudicots-Asterids,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana coffeoides Bojer ex A. DC. ,,shrub;tree,,,,,,
Plectaneia thouarsii,K000233820,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,,,,,,
Plectaneia thouarsii,K000233821,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,,,,,,
Plectaneia thouarsii,K000233822,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,,,,,,
Plectaneia thouarsii,K000233823,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,,,,,,
Alafia perrieri,K000233902,Eudicots-Asterids,Gentianales,Apocynaceae,Alafia,Alafia perrieri Jum. ,,climber,,,,,,
Mascarenhasia lisianthiflora,K000233964,Eudicots-Asterids,Gentianales,Apocynaceae,Mascarenhasia,Mascarenhasia lisianthiflora A. DC. ,,tree,,,,,,
Mascarenhasia lisianthiflora,K000233966,Eudicots-Asterids,Gentianales,Apocynaceae,Mascarenhasia,Mascarenhasia lisianthiflora A. DC. ,,tree,,,,,,
Mascarenhasia arborescens,K000233973,Eudicots-Asterids,Gentianales,Apocynaceae,Mascarenhasia,Mascarenhasia arborescens A. DC. ,,shrub;tree,,,,,,
Pentopetia albicans,K000234027,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia albicans (Jum. & H. Perrier) Klack. ,,,,,,,,
Pentopetia albicans,K000234028,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia albicans (Jum. & H. Perrier) Klack. ,,,,,,,,
Pentopetia androsaemifolia,K000234033,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,,,,,,
Pentopetia androsaemifolia,K000234034,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,,,,,,
Pentopetia androsaemifolia,K000234035,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,,,,,,
Pachypodium rutenbergianum,K000234105,Eudicots-Asterids,Gentianales,Apocynaceae,Pachypodium,Pachypodium rutenbergianum Vatke ,,tree,,,,,,
Pachypodium rosulatum,K000234106,Eudicots-Asterids,Gentianales,Apocynaceae,Pachypodium,Pachypodium rosulatum Baker ,,shrub,,,,,,
Pachypodium rosulatum,K000234111,Eudicots-Asterids,Gentianales,Apocynaceae,Pachypodium,Pachypodium rosulatum Baker ,,shrub,,,,,,
Secamone cristata,K000234249,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone cristata Jum. & H. Perrier ,,climber;shrub,,,,,,
Psorospermum cerasifolium,K000240013,Eudicots-Rosids,Malpighiales,Hypericaceae,Psorospermum,Psorospermum cerasifolium Baker ,,tree,,,,,,
Psorospermum cerasifolium,K000240014,Eudicots-Rosids,Malpighiales,Hypericaceae,Psorospermum,Psorospermum cerasifolium Baker ,,tree,,,,,,
Psorospermum cerasifolium,K000240015,Eudicots-Rosids,Malpighiales,Hypericaceae,Psorospermum,Psorospermum cerasifolium Baker ,,tree,,,,,,
Calophyllum recedens,K000240188,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,,,,,,
Perrierodendron boinense,K000240312,Eudicots-Rosids,Malvales,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense (H. Perrier) Cavaco ,,shrub;tree,,,,,,
Hibiscus perrieri,K000240610,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus perrieri Hochr. ,,,,,,,,
Hibiscus palmatifidus,K000240634,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,,,,,,
Cryptostegia madagascariensis,K000240666,Eudicots-Asterids,Gentianales,Apocynaceae,Cryptostegia,Cryptostegia madagascariensis Bojer ex Decne. ,,climber;shrub,,,,,,
Hildegardia erythrosiphon,K000240920,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Dombeya subviscosa,K000241131,Eudicots-Rosids,Malvales,Malvaceae,Dombeya,Dombeya subviscosa Hochr. ,,tree,,,,,,
Dombeya subviscosa,K000241132,Eudicots-Rosids,Malvales,Malvaceae,Dombeya,Dombeya subviscosa Hochr. ,,tree,,,,,,
Dombeya subviscosa,K000241133,Eudicots-Rosids,Malvales,Malvaceae,Dombeya,Dombeya subviscosa Hochr. ,,tree,,,,,,
Dombeya subviscosa,K000241134,Eudicots-Rosids,Malvales,Malvaceae,Dombeya,Dombeya subviscosa Hochr. ,,tree,,,,,,
Trochomeriopsis diversifolia,K000242622,Eudicots-Rosids,Cucurbitales,Cucurbitaceae,Trochomeriopsis,Trochomeriopsis diversifolia Cogn. ,,,,,,,,
Obetia radula,K000242833,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,,,,,,
Obetia radula,K000242834,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,,,,,,
Obetia radula,K000242835,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,,,,,,
Obetia radula,K000242836,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,,,,,,
Ficus botryoides,K000243438,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,,,,,,
Ficus botryoides,K000243439,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,,,,,,
Ficus reflexa,K000243456,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,,,,,,
Ficus reflexa,K000243457,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,,,,,,
Ficus reflexa,K000243458,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,,,,,,
Ficus reflexa,K000243459,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,,,,,,
Ficus reflexa,K000243460,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,,,,,,
Albizia boivinii,K000244534,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia boivinii E. Fourn. ,,tree,,,,,,
Neostapfiella perrieri,K000244760,Monocots,Poales,Poaceae,Neostapfiella,Neostapfiella perrieri A. Camus ,,herb,,,,,,
Neostapfiella perrieri,K000244761,Monocots,Poales,Poaceae,Neostapfiella,Neostapfiella perrieri A. Camus ,,herb,,,,,,
Pseudechinolaena perrieri,K000244799,Monocots,Poales,Poaceae,Pseudechinolaena,Pseudechinolaena perrieri A. Camus ,,herb,,,,,,
Clerodendrum involucratum,K000249810,Eudicots-Asterids,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum involucratum Vatke ,,tree,,,,,,
Dicoma incana,K000252218,Eudicots-Asterids,Asterales,Asteraceae,Dicoma,Dicoma incana (Baker) O. Hoffm. ,,,,,,,,
Sclerocroton melanostictus,K000254521,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Sclerocroton,Sclerocroton melanostictus (Baill.) Kruijt & Roebers ,,shrub;tree,,,,,,
Tephrosia reptans,K000262924,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,perennial or subshrub,,,,,,
Tephrosia reptans,K000262925,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,perennial or subshrub,,,,,,
Chadsia versicolor,K000263012,Eudicots-Rosids,Fabales,Fabaceae,Chadsia,Chadsia versicolor Bojer ,,shrub,,,,,,
Chadsia magnifica,K000263015,Eudicots-Rosids,Fabales,Fabaceae,Chadsia,Chadsia magnifica R. Vig. ,,shrub;tree,,,,,,
Millettia aurea,K000263187,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia aurea (R. Vig.) Du Puy & Labat ,,shrub;tree,,,,,,
Millettia aurea,K000263188,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia aurea (R. Vig.) Du Puy & Labat ,,shrub;tree,,,,,,
Pongamiopsis pervilleana,K000263199,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,,,,,,
Pongamiopsis pervilleana,K000263200,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,,,,,,
Pongamiopsis pervilleana,K000263201,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,,,,,,
Pongamiopsis pervilleana,K000263202,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,,,,,,
Pongamiopsis pervilleana,K000263203,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,,,,,,
Millettia richardiana,K000263222,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,,,,,,
Millettia richardiana,K000263223,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,,,,,,
Millettia richardiana,K000263224,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,,,,,,
Millettia richardiana,K000263225,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,,,,,,
Rhynchosia madagascariensis,K000263811,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,,,,,,
Albizia arenicola,K000264752,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia arenicola R. Vig. ,,tree,,,,,,
Albizia arenicola,K000264752_a,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia arenicola R. Vig. ,,tree,,,,,,
Albizia arenicola,K000264752-827653,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia arenicola R. Vig. ,,tree,,,,,,
Mimosa savokaea,K000264783,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa savokaea Villiers ,,climber,,,,,,
Vernonia kenteocephala,K000273212,Eudicots-Asterids,Asterales,Asteraceae,Vernonia,Vernonia kenteocephala Baker ,,,,,,,,
Distephanus polygalifolius,K000273309,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus polygalifolius (Less.) H. Rob. & B. Kahn ,,,,,,,,
Distephanus madagascariensis,K000273326,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus madagascariensis (Less.) H. Rob. & V.A. Funk ,,,,,,,,
Helichrysum leucosphaerum,K000274724,Eudicots-Asterids,Asterales,Asteraceae,Helichrysum,Helichrysum leucosphaerum Baker ,,,,,,,,
Helichrysum leucosphaerum,K000274725,Eudicots-Asterids,Asterales,Asteraceae,Helichrysum,Helichrysum leucosphaerum Baker ,,,,,,,,
Aloe occidentalis,K000286583,Monocots,Asparagales,Asphodelaceae,Aloe,Aloe occidentalis (H. Perrier) L.E. Newton & G.D. Rowley ,,herb;shrub,,,,,,
Aloe occidentalis,K000286583-4160406,Monocots,Asparagales,Asphodelaceae,Aloe,Aloe occidentalis (H. Perrier) L.E. Newton & G.D. Rowley ,,herb;shrub,,,,,,
Dypsis rivularis,K000300107,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000300107_a,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000300107_b,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000300108,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000300108_a,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000300108_b,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Borassus madagascariensis,K000300221,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300221_a,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300225,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300225_a,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300226,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300226_a,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300226_b,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300227,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300227_a,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300227_b,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Borassus madagascariensis,K000300227_c,Monocots,Arecales,Arecaceae,Borassus,Borassus madagascariensis (Jum. & H. Perrier) Jum. & H. Perrier ,,tree,,,,,,
Hyphaene coriacea,K000300235,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300236,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300237,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300238,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300238_a,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300238_b,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300240,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Hyphaene coriacea,K000300240_a,Monocots,Arecales,Arecaceae,Hyphaene,Hyphaene coriacea Gaertn. ,,shrub;tree,,,,,,
Cynanchum antsiranense,K000305186,Eudicots-Asterids,Gentianales,Apocynaceae,Cynanchum,Cynanchum antsiranense (Meve & Liede) Liede & Meve ,,shrub,,,,,,
Leptadenia madagascariensis,K000305413,Eudicots-Asterids,Gentianales,Apocynaceae,Leptadenia,Leptadenia madagascariensis Decne. ,,climber,,,,,,
Leptadenia madagascariensis,K000305414,Eudicots-Asterids,Gentianales,Apocynaceae,Leptadenia,Leptadenia madagascariensis Decne. ,,climber,,,,,,
Acampe pachyglossa,K000306558,Monocots,Asparagales,Orchidaceae,Acampe,Acampe pachyglossa Rchb. f. ,,epiphyte;shrub,,,,,,
Kaliphora madagascariensis,K000312408,Eudicots-Asterids,Solanales,Montiniaceae,Kaliphora,Kaliphora madagascariensis Hook. f. ,,shrub;tree,,,,,,
Microcharis phyllogramme,K000312412,Eudicots-Rosids,Fabales,Fabaceae,Microcharis,"Microcharis phyllogramme (R. Vig.) Schrire, Du Puy & Labat ",,herb,,,,,,
Phyllanthus nummulariifolius,K000312427,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus nummulariifolius Poir. ,,shrub,,,,,,
Argomuellera gigantea,K000312449,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,,,,,,
Rinorea arborea,K000312460,Eudicots-Rosids,Malpighiales,Violaceae,Rinorea,Rinorea arborea (Thouars) Baill. ,,shrub;tree,,,,,,
Macphersonia gracilis,K000312468,Eudicots-Rosids,Sapindales,Sapindaceae,Macphersonia,Macphersonia gracilis O. Hoffm. ,,shrub;tree,,,,,,
Clematis ibarensis,K000312493,Eudicots-Basal,Ranunculales,Ranunculaceae,Clematis,Clematis ibarensis Baker ,,climber,,,,,,
Syzygium tapiaka,K000312795,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium tapiaka (H. Perrier) Labat & G.E. Schatz ,,tree,,,,,,
Dichaetanthera crassinodis,K000313317,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,,,,,,,
Dichaetanthera crassinodis,K000313470,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,,,,,,,
Cissus rhodotricha,K000322866,Eudicots-Rosids,Vitales,Vitaceae,Cissus,Cissus rhodotricha (Baker) Desc. ,,climber,,,,,,
Cissus rhodotricha,K000322867,Eudicots-Rosids,Vitales,Vitaceae,Cissus,Cissus rhodotricha (Baker) Desc. ,,climber,,,,,,
Cissus rhodotricha,K000322868,Eudicots-Rosids,Vitales,Vitaceae,Cissus,Cissus rhodotricha (Baker) Desc. ,,climber,,,,,,
Typhonodorum lindleyanum,K000345977,Monocots,Alismatales,Araceae,Typhonodorum,Typhonodorum lindleyanum Schott ,,shrub,,,,,,
Cassipourea lanceolata,K000350156,Eudicots-Rosids,Malpighiales,Rhizophoraceae,Cassipourea,Cassipourea lanceolata Tul. ,,shrub;tree,,,,,,
Aristolochia albida,K000350279,Magnoliids,Piperales,Aristolochiaceae,Aristolochia,Aristolochia albida Duch. ,,climber;shrub,,,,,,
Aristolochia albida,K000350280,Magnoliids,Piperales,Aristolochiaceae,Aristolochia,Aristolochia albida Duch. ,,climber;shrub,,,,,,
Polyscias boivinii,K000350329,Eudicots-Asterids,Apiales,Araliaceae,Polyscias,Polyscias boivinii (Seem.) Bernardi ,,shrub;tree,,,,,,
Polyscias boivinii,K000350330,Eudicots-Asterids,Apiales,Araliaceae,Polyscias,Polyscias boivinii (Seem.) Bernardi ,,shrub;tree,,,,,,
Kaliphora madagascariensis,K000350613,Eudicots-Asterids,Solanales,Montiniaceae,Kaliphora,Kaliphora madagascariensis Hook. f. ,,shrub;tree,,,,,,
Kaliphora madagascariensis,K000350614,Eudicots-Asterids,Solanales,Montiniaceae,Kaliphora,Kaliphora madagascariensis Hook. f. ,,shrub;tree,,,,,,
Kaliphora madagascariensis,K000350615,Eudicots-Asterids,Solanales,Montiniaceae,Kaliphora,Kaliphora madagascariensis Hook. f. ,,shrub;tree,,,,,,
Nesogenes tenuis,K000362609,Eudicots-Asterids,Lamiales,Orobanchaceae,Nesogenes,Nesogenes tenuis (Benth.) Marais ,,,,,,,,
Nesogenes tenuis,K000362610,Eudicots-Asterids,Lamiales,Orobanchaceae,Nesogenes,Nesogenes tenuis (Benth.) Marais ,,,,,,,,
Nesogenes tenuis,K000362611,Eudicots-Asterids,Lamiales,Orobanchaceae,Nesogenes,Nesogenes tenuis (Benth.) Marais ,,,,,,,,
Justicia trifolioides,K000378544,Eudicots-Asterids,Lamiales,Acanthaceae,Justicia,Justicia trifolioides T. Anderson ,,,,,,,,
Justicia trifolioides,K000378545,Eudicots-Asterids,Lamiales,Acanthaceae,Justicia,Justicia trifolioides T. Anderson ,,,,,,,,
Justicia trifolioides,K000378546,Eudicots-Asterids,Lamiales,Acanthaceae,Justicia,Justicia trifolioides T. Anderson ,,,,,,,,
Justicia trifolioides,K000378547,Eudicots-Asterids,Lamiales,Acanthaceae,Justicia,Justicia trifolioides T. Anderson ,,,,,,,,
Dalbergia greveana,K000379209,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia greveana Baill. ,,tree,,,,,,
Dalbergia greveana,K000379210,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia greveana Baill. ,,tree,,,,,,
Dalbergia greveana,K000379211,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia greveana Baill. ,,tree,,,,,,
Dalbergia greveana,K000379212,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia greveana Baill. ,,tree,,,,,,
Dalbergia davidii,K000379220,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia davidii Bosser & R. Rabev. ,,tree,,,,,,
Dalbergia davidii,K000379221,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia davidii Bosser & R. Rabev. ,,tree,,,,,,
Dalbergia tricolor,K000379256,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia tricolor Drake ,,shrub;tree,,,,,,
Dalbergia trichocarpa,K000379257,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia trichocarpa Baker ,,tree,,,,,,
Dalbergia pervillei,K000379259,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia pervillei Vatke ,,shrub;tree,,,,,,
Dalbergia pervillei,K000379260,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia pervillei Vatke ,,shrub;tree,,,,,,
Dalbergia pervillei,K000379261,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia pervillei Vatke ,,shrub;tree,,,,,,
Dalbergia mollis,K000379264,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia mollis Bosser & R. Rabev. ,,,,,,,,
Dalbergia mollis,K000379265,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia mollis Bosser & R. Rabev. ,,,,,,,,
Uncarina peltata,K000382575,Eudicots-Asterids,Lamiales,Pedaliaceae,Uncarina,Uncarina peltata (Baker) Stapf ,,,,,,,,
Uncarina peltata,K000382576,Eudicots-Asterids,Lamiales,Pedaliaceae,Uncarina,Uncarina peltata (Baker) Stapf ,,,,,,,,
Uncarina peltata,K000382577,Eudicots-Asterids,Lamiales,Pedaliaceae,Uncarina,Uncarina peltata (Baker) Stapf ,,,,,,,,
